box,day,phase,mouse,normDS,rank,time_point,exp,sex,age,mouse_ID,background,treatment,condition
8,3,active,red,0.525,Gamma,baseline,male_P42,male,P42,1111885,ELA,MDMA,ELA_MDMA
8,3,active,green,0.1875000000000002,Delta,baseline,male_P42,male,P42,1112044,ELA,MDMA,ELA_MDMA
8,3,inactive,blue,1.75,Alpha,baseline,male_P42,male,P42,1112054,CTRL,MDMA,CTRL_MDMA
8,3,inactive,red,1.5,Beta,baseline,male_P42,male,P42,1111885,ELA,MDMA,ELA_MDMA
8,3,inactive,yellow,1.5,Gamma,baseline,male_P42,male,P42,1111986,CTRL,MDMA,CTRL_MDMA
8,3,inactive,green,1.5,Delta,baseline,male_P42,male,P42,1112044,ELA,MDMA,ELA_MDMA
1,1,active,green,2.6954545454545453,Alpha,MDMA,male_P42,male,P42,1111966,CTRL,MDMA,CTRL_MDMA
1,1,active,blue,2.3045454545454547,Beta,MDMA,male_P42,male,P42,1111862,CTRL,MDMA,CTRL_MDMA
1,1,active,red,1.15,Gamma,MDMA,male_P42,male,P42,1111832,ELA,MDMA,ELA_MDMA
1,1,active,yellow,0.0,Delta,MDMA,male_P42,male,P42,1111916,ELA,MDMA,ELA_MDMA
1,1,inactive,red,1.75,Alpha,MDMA,male_P42,male,P42,1111832,ELA,MDMA,ELA_MDMA
1,1,inactive,green,1.75,Beta,MDMA,male_P42,male,P42,1111966,CTRL,MDMA,CTRL_MDMA
1,1,inactive,blue,1.5,Gamma,MDMA,male_P42,male,P42,1111862,CTRL,MDMA,CTRL_MDMA
1,1,inactive,yellow,1.5,Delta,MDMA,male_P42,male,P42,1111916,ELA,MDMA,ELA_MDMA
1,2,active,red,2.130952380952381,Alpha,MDMA,male_P42,male,P42,1111832,ELA,MDMA,ELA_MDMA
1,2,active,blue,2.095833333333333,Beta,MDMA,male_P42,male,P42,1111862,CTRL,MDMA,CTRL_MDMA
1,2,active,green,2.0089285714285716,Gamma,MDMA,male_P42,male,P42,1111966,CTRL,MDMA,CTRL_MDMA
1,2,active,yellow,0.0,Delta,MDMA,male_P42,male,P42,1111916,ELA,MDMA,ELA_MDMA
1,3,active,red,2.2837912087912087,Alpha,MDMA,male_P42,male,P42,1111832,ELA,MDMA,ELA_MDMA
1,3,active,blue,2.201923076923077,Beta,MDMA,male_P42,male,P42,1111862,CTRL,MDMA,CTRL_MDMA
1,3,active,green,1.942857142857143,Gamma,MDMA,male_P42,male,P42,1111966,CTRL,MDMA,CTRL_MDMA
1,3,active,yellow,0.0,Delta,MDMA,male_P42,male,P42,1111916,ELA,MDMA,ELA_MDMA
1,3,inactive,green,1.75,Alpha,MDMA,male_P42,male,P42,1111966,CTRL,MDMA,CTRL_MDMA
1,3,inactive,red,1.5,Beta,MDMA,male_P42,male,P42,1111832,ELA,MDMA,ELA_MDMA
1,3,inactive,blue,1.5,Gamma,MDMA,male_P42,male,P42,1111862,CTRL,MDMA,CTRL_MDMA
1,3,inactive,yellow,1.5,Delta,MDMA,male_P42,male,P42,1111916,ELA,MDMA,ELA_MDMA
2,1,active,blue,3.0,Alpha,MDMA,male_P42,male,P42,1111967,CTRL,MDMA,CTRL_MDMA
2,1,active,red,1.75,Beta,MDMA,male_P42,male,P42,1111863,CTRL,MDMA,CTRL_MDMA
2,1,active,yellow,0.9166666666666664,Gamma,MDMA,male_P42,male,P42,1111917,ELA,MDMA,ELA_MDMA
2,1,active,green,0.0,Delta,MDMA,male_P42,male,P42,1111833,ELA,MDMA,ELA_MDMA
2,1,inactive,blue,3.0,Alpha,MDMA,male_P42,male,P42,1111967,CTRL,MDMA,CTRL_MDMA
2,1,inactive,red,1.5,Beta,MDMA,male_P42,male,P42,1111863,CTRL,MDMA,CTRL_MDMA
2,1,inactive,yellow,0.75,Gamma,MDMA,male_P42,male,P42,1111917,ELA,MDMA,ELA_MDMA
2,1,inactive,green,0.75,Delta,MDMA,male_P42,male,P42,1111833,ELA,MDMA,ELA_MDMA
2,2,active,blue,3.0,Alpha,MDMA,male_P42,male,P42,1111967,CTRL,MDMA,CTRL_MDMA
2,2,active,green,1.875,Beta,MDMA,male_P42,male,P42,1111833,ELA,MDMA,ELA_MDMA
2,2,active,red,0.75,Gamma,MDMA,male_P42,male,P42,1111863,CTRL,MDMA,CTRL_MDMA
2,2,active,yellow,0.0,Delta,MDMA,male_P42,male,P42,1111917,ELA,MDMA,ELA_MDMA
2,2,inactive,blue,3.0,Alpha,MDMA,male_P42,male,P42,1111967,CTRL,MDMA,CTRL_MDMA
2,2,inactive,red,0.75,Beta,MDMA,male_P42,male,P42,1111863,CTRL,MDMA,CTRL_MDMA
2,2,inactive,yellow,0.75,Gamma,MDMA,male_P42,male,P42,1111917,ELA,MDMA,ELA_MDMA
2,2,inactive,green,0.75,Delta,MDMA,male_P42,male,P42,1111833,ELA,MDMA,ELA_MDMA
2,3,active,blue,3.0,Alpha,MDMA,male_P42,male,P42,1111967,CTRL,MDMA,CTRL_MDMA
2,3,active,green,1.2499999999999998,Beta,MDMA,male_P42,male,P42,1111833,ELA,MDMA,ELA_MDMA
2,3,active,red,1.0,Gamma,MDMA,male_P42,male,P42,1111863,CTRL,MDMA,CTRL_MDMA
2,3,active,yellow,0.0,Delta,MDMA,male_P42,male,P42,1111917,ELA,MDMA,ELA_MDMA
2,3,inactive,blue,1.75,Alpha,MDMA,male_P42,male,P42,1111967,CTRL,MDMA,CTRL_MDMA
2,3,inactive,yellow,1.75,Beta,MDMA,male_P42,male,P42,1111917,ELA,MDMA,ELA_MDMA
2,3,inactive,green,1.75,Gamma,MDMA,male_P42,male,P42,1111833,ELA,MDMA,ELA_MDMA
2,3,inactive,red,1.5,Delta,MDMA,male_P42,male,P42,1111863,CTRL,MDMA,CTRL_MDMA
3,1,active,green,3.0,Alpha,MDMA,male_P42,male,P42,1111968,CTRL,saline,CTRL_saline
3,1,active,yellow,1.8571428571428572,Beta,MDMA,male_P42,male,P42,1111834,ELA,saline,ELA_saline
3,1,active,red,0.6071428571428571,Gamma,MDMA,male_P42,male,P42,1111918,ELA,saline,ELA_saline
3,1,active,blue,0.0,Delta,MDMA,male_P42,male,P42,1111864,CTRL,saline,CTRL_saline
3,1,inactive,green,3.0,Alpha,MDMA,male_P42,male,P42,1111968,CTRL,saline,CTRL_saline
3,1,inactive,red,1.5,Beta,MDMA,male_P42,male,P42,1111918,ELA,saline,ELA_saline
3,1,inactive,yellow,1.5,Gamma,MDMA,male_P42,male,P42,1111834,ELA,saline,ELA_saline
3,1,inactive,blue,0.0,Delta,MDMA,male_P42,male,P42,1111864,CTRL,saline,CTRL_saline
3,2,active,green,3.0,Alpha,MDMA,male_P42,male,P42,1111968,CTRL,saline,CTRL_saline
3,2,active,blue,0.9365853658536586,Beta,MDMA,male_P42,male,P42,1111864,CTRL,saline,CTRL_saline
3,2,active,yellow,0.8653846153846154,Gamma,MDMA,male_P42,male,P42,1111834,ELA,saline,ELA_saline
3,2,active,red,0.6,Delta,MDMA,male_P42,male,P42,1111918,ELA,saline,ELA_saline
3,2,inactive,green,3.0,Alpha,MDMA,male_P42,male,P42,1111968,CTRL,saline,CTRL_saline
3,2,inactive,red,2.25,Beta,MDMA,male_P42,male,P42,1111918,ELA,saline,ELA_saline
3,2,inactive,blue,0.75,Gamma,MDMA,male_P42,male,P42,1111864,CTRL,saline,CTRL_saline
3,2,inactive,yellow,0.0,Delta,MDMA,male_P42,male,P42,1111834,ELA,saline,ELA_saline
3,3,active,green,3.0,Alpha,MDMA,male_P42,male,P42,1111968,CTRL,saline,CTRL_saline
3,3,active,red,1.4829545454545454,Beta,MDMA,male_P42,male,P42,1111918,ELA,saline,ELA_saline
3,3,active,blue,1.173214285714286,Gamma,MDMA,male_P42,male,P42,1111864,CTRL,saline,CTRL_saline
3,3,active,yellow,0.0,Delta,MDMA,male_P42,male,P42,1111834,ELA,saline,ELA_saline
3,3,inactive,red,1.75,Alpha,MDMA,male_P42,male,P42,1111918,ELA,saline,ELA_saline
3,3,inactive,green,1.75,Beta,MDMA,male_P42,male,P42,1111968,CTRL,saline,CTRL_saline
3,3,inactive,blue,1.5,Gamma,MDMA,male_P42,male,P42,1111864,CTRL,saline,CTRL_saline
3,3,inactive,yellow,1.5,Delta,MDMA,male_P42,male,P42,1111834,ELA,saline,ELA_saline
4,0,inactive,green,2.25,Alpha,MDMA,male_P42,male,P42,1111969,CTRL,saline,CTRL_saline
4,0,inactive,blue,1.5,Beta,MDMA,male_P42,male,P42,1111865,CTRL,saline,CTRL_saline
4,0,inactive,yellow,1.5,Gamma,MDMA,male_P42,male,P42,1111919,ELA,saline,ELA_saline
4,0,inactive,red,0.75,Delta,MDMA,male_P42,male,P42,1111835,ELA,saline,ELA_saline
4,1,active,green,3.0,Alpha,MDMA,male_P42,male,P42,1111969,CTRL,saline,CTRL_saline
4,1,active,blue,1.95,Beta,MDMA,male_P42,male,P42,1111865,CTRL,saline,CTRL_saline
4,1,active,yellow,0.3214285714285716,Gamma,MDMA,male_P42,male,P42,1111919,ELA,saline,ELA_saline
4,1,active,red,0.0,Delta,MDMA,male_P42,male,P42,1111835,ELA,saline,ELA_saline
4,1,inactive,green,1.75,Alpha,MDMA,male_P42,male,P42,1111969,CTRL,saline,CTRL_saline
4,1,inactive,red,1.5,Beta,MDMA,male_P42,male,P42,1111835,ELA,saline,ELA_saline
4,1,inactive,blue,1.5,Gamma,MDMA,male_P42,male,P42,1111865,CTRL,saline,CTRL_saline
4,1,inactive,yellow,1.5,Delta,MDMA,male_P42,male,P42,1111919,ELA,saline,ELA_saline
4,2,active,green,3.0,Alpha,MDMA,male_P42,male,P42,1111969,CTRL,saline,CTRL_saline
4,2,active,yellow,1.125,Beta,MDMA,male_P42,male,P42,1111919,ELA,saline,ELA_saline
4,2,active,blue,0.75,Gamma,MDMA,male_P42,male,P42,1111865,CTRL,saline,CTRL_saline
4,2,active,red,0.4632352941176469,Delta,MDMA,male_P42,male,P42,1111835,ELA,saline,ELA_saline
4,3,active,green,3.0,Alpha,MDMA,male_P42,male,P42,1111969,CTRL,saline,CTRL_saline
4,3,active,blue,1.125,Beta,MDMA,male_P42,male,P42,1111865,CTRL,saline,CTRL_saline
4,3,active,yellow,1.125,Gamma,MDMA,male_P42,male,P42,1111919,ELA,saline,ELA_saline
4,3,active,red,0.0,Delta,MDMA,male_P42,male,P42,1111835,ELA,saline,ELA_saline
5,1,active,yellow,2.25,Alpha,MDMA,male_P42,male,P42,1111983,CTRL,saline,CTRL_saline
5,1,active,blue,1.982142857142857,Beta,MDMA,male_P42,male,P42,1112041,ELA,saline,ELA_saline
5,1,active,red,1.1428571428571428,Gamma,MDMA,male_P42,male,P42,1111882,ELA,saline,ELA_saline
5,1,active,green,0.6249999999999998,Delta,MDMA,male_P42,male,P42,1112051,CTRL,saline,CTRL_saline
5,1,inactive,red,1.875,Alpha,MDMA,male_P42,male,P42,1111882,ELA,saline,ELA_saline
5,1,inactive,blue,1.875,Beta,MDMA,male_P42,male,P42,1112041,ELA,saline,ELA_saline
5,1,inactive,green,1.5,Gamma,MDMA,male_P42,male,P42,1112051,CTRL,saline,CTRL_saline
5,1,inactive,yellow,0.75,Delta,MDMA,male_P42,male,P42,1111983,CTRL,saline,CTRL_saline
5,2,active,yellow,2.535714285714286,Alpha,MDMA,male_P42,male,P42,1111983,CTRL,saline,CTRL_saline
5,2,active,blue,2.0142857142857147,Beta,MDMA,male_P42,male,P42,1112041,ELA,saline,ELA_saline
5,2,active,green,1.05,Gamma,MDMA,male_P42,male,P42,1112051,CTRL,saline,CTRL_saline
5,2,active,red,0.4000000000000003,Delta,MDMA,male_P42,male,P42,1111882,ELA,saline,ELA_saline
5,2,inactive,blue,3.0,Alpha,MDMA,male_P42,male,P42,1112041,ELA,saline,ELA_saline
5,2,inactive,red,1.5,Beta,MDMA,male_P42,male,P42,1111882,ELA,saline,ELA_saline
5,2,inactive,yellow,1.5,Gamma,MDMA,male_P42,male,P42,1111983,CTRL,saline,CTRL_saline
5,2,inactive,green,0.0,Delta,MDMA,male_P42,male,P42,1112051,CTRL,saline,CTRL_saline
5,3,active,yellow,2.0,Alpha,MDMA,male_P42,male,P42,1111983,CTRL,saline,CTRL_saline
5,3,active,blue,1.807692307692307,Beta,MDMA,male_P42,male,P42,1112041,ELA,saline,ELA_saline
5,3,active,red,1.5,Gamma,MDMA,male_P42,male,P42,1111882,ELA,saline,ELA_saline
5,3,active,green,0.6923076923076923,Delta,MDMA,male_P42,male,P42,1112051,CTRL,saline,CTRL_saline
5,3,inactive,green,1.75,Alpha,MDMA,male_P42,male,P42,1112051,CTRL,saline,CTRL_saline
5,3,inactive,red,1.5,Beta,MDMA,male_P42,male,P42,1111882,ELA,saline,ELA_saline
5,3,inactive,blue,1.5,Gamma,MDMA,male_P42,male,P42,1112041,ELA,saline,ELA_saline
5,3,inactive,yellow,1.5,Delta,MDMA,male_P42,male,P42,1111983,CTRL,saline,CTRL_saline
6,1,active,green,2.456043956043956,Alpha,MDMA,male_P42,male,P42,1112052,CTRL,saline,CTRL_saline
6,1,active,yellow,2.0,Beta,MDMA,male_P42,male,P42,1111984,CTRL,saline,CTRL_saline
6,1,active,red,1.8653846153846152,Gamma,MDMA,male_P42,male,P42,1112042,ELA,saline,ELA_saline
6,1,active,blue,0.0,Delta,MDMA,male_P42,male,P42,1111883,ELA,saline,ELA_saline
6,2,active,yellow,2.553571428571428,Alpha,MDMA,male_P42,male,P42,1111984,CTRL,saline,CTRL_saline
6,2,active,red,1.507142857142857,Beta,MDMA,male_P42,male,P42,1112042,ELA,saline,ELA_saline
6,2,active,green,1.0714285714285714,Gamma,MDMA,male_P42,male,P42,1112052,CTRL,saline,CTRL_saline
6,2,active,blue,0.8678571428571427,Delta,MDMA,male_P42,male,P42,1111883,ELA,saline,ELA_saline
6,2,inactive,green,2.0,Alpha,MDMA,male_P42,male,P42,1112052,CTRL,saline,CTRL_saline
6,2,inactive,red,1.5,Beta,MDMA,male_P42,male,P42,1112042,ELA,saline,ELA_saline
6,2,inactive,blue,1.5,Gamma,MDMA,male_P42,male,P42,1111883,ELA,saline,ELA_saline
6,2,inactive,yellow,1.5,Delta,MDMA,male_P42,male,P42,1111984,CTRL,saline,CTRL_saline
6,3,active,yellow,1.9749999999999996,Alpha,MDMA,male_P42,male,P42,1111984,CTRL,saline,CTRL_saline
6,3,active,red,1.775,Beta,MDMA,male_P42,male,P42,1112042,ELA,saline,ELA_saline
6,3,active,green,1.25,Gamma,MDMA,male_P42,male,P42,1112052,CTRL,saline,CTRL_saline
6,3,active,blue,0.9999999999999996,Delta,MDMA,male_P42,male,P42,1111883,ELA,saline,ELA_saline
7,1,active,red,3.0,Alpha,MDMA,male_P42,male,P42,1111985,CTRL,MDMA,CTRL_MDMA
7,1,active,yellow,1.5075187969924813,Beta,MDMA,male_P42,male,P42,1112043,ELA,MDMA,ELA_MDMA
7,1,active,blue,1.0714285714285716,Gamma,MDMA,male_P42,male,P42,1112053,CTRL,MDMA,CTRL_MDMA
7,1,active,green,0.0,Delta,MDMA,male_P42,male,P42,1111884,ELA,MDMA,ELA_MDMA
7,2,active,red,3.0,Alpha,MDMA,male_P42,male,P42,1111985,CTRL,MDMA,CTRL_MDMA
7,2,active,yellow,1.5,Beta,MDMA,male_P42,male,P42,1112043,ELA,MDMA,ELA_MDMA
7,2,active,green,1.1666666666666663,Gamma,MDMA,male_P42,male,P42,1111884,ELA,MDMA,ELA_MDMA
7,2,active,blue,0.0,Delta,MDMA,male_P42,male,P42,1112053,CTRL,MDMA,CTRL_MDMA
7,3,active,red,3.0,Alpha,MDMA,male_P42,male,P42,1111985,CTRL,MDMA,CTRL_MDMA
7,3,active,green,1.425,Beta,MDMA,male_P42,male,P42,1111884,ELA,MDMA,ELA_MDMA
7,3,active,yellow,1.03125,Gamma,MDMA,male_P42,male,P42,1112043,ELA,MDMA,ELA_MDMA
7,3,active,blue,0.1875,Delta,MDMA,male_P42,male,P42,1112053,CTRL,MDMA,CTRL_MDMA
8,1,active,yellow,2.0,Alpha,MDMA,male_P42,male,P42,1111986,CTRL,MDMA,CTRL_MDMA
8,1,active,green,1.0,Beta,MDMA,male_P42,male,P42,1112044,ELA,MDMA,ELA_MDMA
8,1,active,red,0.0,Gamma,MDMA,male_P42,male,P42,1111885,ELA,MDMA,ELA_MDMA
8,2,active,yellow,2.0,Alpha,MDMA,male_P42,male,P42,1111986,CTRL,MDMA,CTRL_MDMA
8,2,active,red,0.2424242424242423,Beta,MDMA,male_P42,male,P42,1111885,ELA,MDMA,ELA_MDMA
8,2,active,green,0.1666666666666666,Gamma,MDMA,male_P42,male,P42,1112044,ELA,MDMA,ELA_MDMA
8,2,inactive,green,1.3333333333333333,Alpha,MDMA,male_P42,male,P42,1112044,ELA,MDMA,ELA_MDMA
8,2,inactive,red,1.0,Beta,MDMA,male_P42,male,P42,1111885,ELA,MDMA,ELA_MDMA
8,2,inactive,yellow,1.0,Gamma,MDMA,male_P42,male,P42,1111986,CTRL,MDMA,CTRL_MDMA
8,3,active,yellow,1.7440476190476188,Alpha,MDMA,male_P42,male,P42,1111986,CTRL,MDMA,CTRL_MDMA
8,3,active,green,0.880952380952381,Beta,MDMA,male_P42,male,P42,1112044,ELA,MDMA,ELA_MDMA
8,3,active,red,0.375,Gamma,MDMA,male_P42,male,P42,1111885,ELA,MDMA,ELA_MDMA
